filepath,duration,analyse_formants,analyse_zero_crossing,analyse_harmonics,get_number_sylls,get_number_words,pauses,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,analyse_mfcc,mean_spectral_rolloff,get_energy,label
human_scholar_26,3.163945578,"[584.5209770030526, 1785.434084001606, 2574.572423634948, 3504.677317152261]",0.087402344,9.289908146,5.056976994,3.160610621,1.264244249,125.1176125,371.9958061,0.122239444,0.037194406,-0.071283013,-4.443739,1056.934485,0.03045715,human_s
human_scholar_27,1.219410431,"[426.60150696280084, 1855.4347602049527, 2755.78298089831, 3448.9757541742247]",0.084039652,8.815371363,3.280273728,2.460205296,0.820068432,141.2826696,95.53015899,0.126181592,0.041678126,-0.079754846,-2.2308192,1125.008292,0.010791462,human_s
human_scholar_28,2.878367347,"[707.3237376740483, 1842.1965942042889, 2762.4321486556787, 3477.3068586422273]",0.139234974,6.275953567,3.126772547,2.084515031,1.737095859,107.5138476,517.5563475,0.110875986,0.035360084,-0.035677038,-4.907519,1784.477382,0.012093706,human_s
human_scholar_29,1.484126984,"[468.92200490643467, 1771.7264641492848, 2607.727361620857, 3447.652158907013]",0.070304871,7.322432447,4.042780749,4.042780749,0.673796791,123.8415226,79.70210749,0.135772582,0.052978861,-0.042721111,-3.5050457,807.326889,0.006555879,human_s
human_scholar_3,3.086666667,"[547.3167716224453, 1720.0785293761273, 2773.5278693744317, 3680.5476994478868]",0.074754758,15.0570109,5.507559395,4.211663067,0.971922246,141.494564,187.7359223,0.10535027,0.024355499,-0.04990571,-15.289394,1007.851049,0.01769183,human_s
human_scholar_30,5.357188209,"[704.3817630696342, 1911.9267958925202, 2799.9232881369812, 3457.000772155974]",0.113173448,8.997748757,3.733301729,3.173306469,0.373330173,123.1265382,411.6543347,0.130309284,0.035651489,-0.079118253,-2.0953324,1450.927734,0.046889987,human_s
human_scholar_31,3.628752834,"[671.7674264733421, 1828.3573003759375, 2876.0344249938757, 3583.7964855784935]",0.094745223,11.94308658,3.582498063,3.031344515,0.826730322,118.1481976,429.3811079,0.099794676,0.036754913,-0.07212434,-4.7180614,1349.116895,0.028468865,human_s
human_scholar_32,3.366213152,"[601.598218280965, 1701.2375071340182, 2721.373346887323, 3672.689234208489]",0.093463766,10.39371514,4.158976086,3.267766925,1.188278882,114.5085573,468.2583854,0.112295413,0.024032636,-0.066479317,-4.866384,1355.997777,0.024084028,human_s
human_scholar_33,2.870748299,"[577.6333310111636, 1599.6610904942677, 2586.146222212415, 3424.038180564114]",0.07964891,16.56901328,3.483412322,2.786729858,0.348341232,114.1242666,485.4215381,0.091234883,0.020699636,-0.099669783,-4.961942,987.0542465,0.029252069,human_s
human_scholar_34,8.66,"[631.2817307610572, 1692.7714207123631, 2783.141669191317, 3567.336034070826]",0.118431112,13.05805207,4.387990762,3.11778291,1.732101617,139.3337998,289.1785859,0.103708206,0.026938981,-0.042965166,-15.366194,1450.431533,0.043291864,human_s
human_scholar_35,2.070612245,"[617.6635558213655, 1765.9282909005817, 2741.499863747707, 3698.0805903575774]",0.124527995,13.48883792,4.346540509,2.897693672,1.931795782,107.2943156,488.5007974,0.089441032,0.027130437,-0.061108856,-4.835883,1620.97168,0.013906118,human_s
human_scholar_36,2.026984127,"[486.0058950488383, 1702.926680205896, 2541.429264811757, 3560.27490513775]",0.090537331,14.4661614,4.44009397,2.960062647,0.493343774,101.661252,120.0278401,0.118746762,0.021271686,-0.157442422,-4.032036,1075.92607,0.032883771,human_s
human_scholar_37,1.708843537,"[539.9765644148632, 1721.6924518358035, 2732.2779325954634, 3506.9753594406043]",0.076825116,12.6931591,4.09633758,2.925955414,1.170382166,110.2253262,46.93180365,0.124587201,0.028217359,-0.11365147,-3.4773757,1015.552418,0.020486801,human_s
human_scholar_38,3.873333333,"[745.2272236880204, 1858.5758587336354, 2775.9470036428015, 3655.287027648925]",0.095513075,11.05125428,3.872633391,2.581755594,0.774526678,114.7384993,439.9091703,0.119095776,0.039415344,-0.08525162,-3.1552155,1513.835756,0.039579708,human_s
human_scholar_39,3.972653061,"[530.73883092271, 1668.6192367792423, 2574.199756216082, 3586.1449564317372]",0.094121889,9.025984327,4.782698038,2.768930443,0.251720949,104.0306428,58.07573373,0.100796391,0.021858586,-0.106643063,-2.063603,1210.053342,0.048439132,human_s
human_scholar_4,5.508027211,"[758.7475877957507, 1797.5473425159716, 2844.817166270888, 3586.776781578187]",0.163955817,11.30262513,3.994170537,2.541744887,1.089319237,116.6168075,238.1594309,0.102392573,0.028534987,-0.037180145,-16.353033,2112.47056,0.024812821,human_s
human_scholar_40,2.413378685,"[731.1321601076771, 2019.5836926564739, 2910.8233344430064, 3818.391817009758]",0.179185134,7.511407798,4.143568543,2.071784271,0.828713709,131.3178946,109.6076767,0.163020345,0.042198176,-0.136215423,-5.0340195,2221.750347,0.035735075,human_s
human_scholar_41,2.688027211,"[561.664068972727, 1853.874645525778, 2755.378540203365, 3580.2046129534674]",0.078596444,12.06502624,3.348180392,3.348180392,0.744040087,111.4520386,394.8947851,0.095286588,0.031587496,-0.13548219,-2.8719873,1143.580154,0.038000937,human_s
human_scholar_42,5.089024943,"[623.28652760163, 1792.5632280992613, 2682.719257280314, 3503.4821184159205]",0.112080522,9.161302621,3.53702334,2.554516856,0.58950389,108.2244113,465.0348022,0.111424491,0.036923416,-0.119602111,-3.0573425,1424.421387,0.072040153,human_s
human_scholar_43,2.239455782,"[439.28019853762686, 1564.1725405665188, 2475.8114985373627, 3216.4774233084268]",0.044378222,8.457436185,4.465370595,2.232685298,0.893074119,108.2866392,320.6646886,0.099104179,0.028583379,-0.125456035,-1.1651093,590.3871517,0.032623422,human_s
human_scholar_44,4.158503401,"[659.5717905984064, 1716.0405799368223, 2713.038951763441, 3632.8300748668585]",0.081534831,12.55954348,4.088009161,2.885653525,0.961884508,117.3270686,65.76515243,0.095679416,0.033258529,-0.163520445,-3.729327,1141.85791,0.073709086,human_s
human_scholar_45,3.865351474,"[761.5250786969643, 1811.934641889891, 2959.196047071863, 3767.827688790937]",0.161512912,10.24157735,5.432882402,3.880630287,2.069669486,129.9619529,267.7996049,0.126242246,0.031526626,-0.029700955,-16.39052,2043.268882,0.015669556,human_s
human_scholar_46,1.673333333,"[558.1601335499329, 1684.5346322294752, 2789.6412518916504, 3484.9333937227602]",0.108920163,12.54976511,5.976095618,5.378486056,0.597609562,123.1091255,75.41315621,0.108565104,0.0268753,-0.050182738,-11.145793,1411.309731,0.009342167,human_s
human_scholar_47,6.297369615,"[681.7444750593916, 1886.2489637470949, 2971.012745318502, 3783.9379982664145]",0.116442512,13.7152125,4.287504411,3.175929193,1.429168137,145.4594431,191.2216824,0.10718807,0.028516673,-0.040367455,-16.816057,1481.001461,0.031847468,human_s
human_scholar_48,2.206666667,"[688.0981438704034, 1769.861825364717, 2737.144874344713, 3489.9638979953393]",0.134379069,12.83962118,3.625377644,2.719033233,1.812688822,145.444857,158.0954499,0.075452321,0.018119392,-0.040874929,-17.187817,1748.787689,0.01016023,human_s
human_scholar_49,2.145351474,"[629.7829368859891, 1688.1457282673723, 2770.589332310499, 3520.9293530777754]",0.126464844,9.611028306,4.661240884,4.195116795,2.330620442,136.4401466,152.830563,0.115845786,0.031149074,-0.041920639,-14.559373,1441.103831,0.011346102,human_s
human_scholar_5,2.406666667,"[639.34239213747, 1694.6700787981474, 2701.6881400876996, 3518.6950046251513]",0.103121244,17.27039576,2.077562327,2.077562327,1.246537396,140.513113,138.3476228,0.069818203,0.028963631,-0.037655739,-18.638506,1329.364718,0.009475912,human_s
human_scholar_50,2.044036281,"[635.8494077587534, 1850.5616661579834, 2827.104076414091, 3758.9386243186823]",0.100651773,13.2935803,4.403052961,3.424596747,1.956912427,171.5123785,172.468866,0.096354051,0.032186015,-0.037633802,-17.962042,1224.247279,0.009862498,human_s
human_scholar_6,3.882857143,"[625.3073687900181, 1692.521396089802, 2655.968323391564, 3530.534527549844]",0.098656064,11.90889289,4.378219279,2.317880795,3.090507726,140.7631226,88.90579285,0.100980901,0.023352874,-0.000572098,-19.750881,1372.998047,0.000268509,human_s
human_scholar_7,5.282585034,"[669.6851040782225, 1591.763243368477, 2600.3829410716526, 3530.6033041713345]",0.101945844,9.726169531,3.596723929,2.839518891,2.271615113,140.8522446,521.8318867,0.118574939,0.020608576,-0.000419562,-20.972937,1356.92235,0.000301621,human_s
human_scholar_8,5.755419501,"[604.7054165057024, 1629.6218314361906, 2624.498272201565, 3549.380280619785]",0.111082015,9.251462818,3.996233462,2.432489934,2.258740653,127.9160463,167.0439244,0.140742304,0.021806262,-0.001799904,-16.023733,1420.800683,0.001407962,human_s
human_scholar_9,3.631111111,"[786.6695209058081, 1755.2934003156522, 2938.257139681343, 3939.587271259031]",0.120496616,6.575102918,1.927784578,0.82619339,1.927784578,181.2959973,489.7310582,0.144005009,0.033526832,-0.001232752,-17.934887,1503.141017,0.000692622,human_s
human_warrior_1,4.574829932,"[875.9298198482014, 1933.138692499352, 2837.341622092632, 3928.2733956679263]",0.121234316,11.77952002,3.060223048,2.404460967,2.623048327,146.497496,436.7365433,0.090009732,0.019020574,-0.004522226,-21.58806,1685.89755,0.003457467,human_w
human_warrior_10,5.764036281,"[628.1385590780457, 1667.6451722099544, 2608.309844877722, 3363.3675595159625]",0.144680284,10.42457891,5.898644343,3.29630125,1.908384934,125.2138138,112.7284385,0.102889699,0.027057544,-0.041267456,-14.110705,1763.085055,0.03003103,human_w
human_warrior_11,6.694693878,"[652.6493330297075, 1646.9509765395005, 2657.3230823663766, 3558.7758629849777]",0.134579774,10.41564594,5.526765029,2.987440556,1.792464334,125.9476489,182.6344706,0.119892791,0.028788914,-0.037666515,-15.04215,1564.808185,0.035006236,human_w
human_warrior_12,3.136598639,"[725.4833649034317, 1805.4877743477937, 2837.039107073715, 3864.5134253448855]",0.105953441,5.757549694,2.55053353,1.275266765,1.594083456,172.1553296,399.7809858,0.153055114,0.033962233,-0.008673892,-12.95978,1431.166346,0.004000057,human_w
human_warrior_13,10.14802721,"[544.8496992837206, 1553.2055166480038, 2536.255926835661, 3431.9940521482063]",0.104041809,12.35086177,5.419772618,3.744570172,1.773743766,123.9299685,151.8691899,0.109704355,0.027309306,-0.041850617,-14.649413,1265.296915,0.053211006,human_w
human_warrior_14,6.684036281,"[580.2901980677785, 1628.1470188030473, 2549.02905477683, 3436.939960640604]",0.138731215,11.49547828,4.637916178,3.889865181,0.897661196,113.4475455,86.1913268,0.112941072,0.02417888,-0.040097229,-15.178453,1608.971405,0.033045949,human_w
human_warrior_15,4.214693878,"[674.005767199763, 1676.4358814925495, 2681.9575361609614, 3516.052509789234]",0.138926747,10.21636404,4.270772807,3.321712183,1.18632578,114.4246772,439.9747864,0.089807908,0.023293589,-0.032797575,-13.554792,1743.538724,0.019245745,human_w
human_warrior_16,3.41106576,"[909.9081221266187, 1903.3405928998368, 2862.83577309052, 3570.596337696959]",0.089757387,4.671788182,2.638471561,1.758981041,1.465817534,97.27763709,88.27752807,0.130488076,0.044412807,-0.008829316,-7.702535,1506.445313,0.004194774,human_w
human_warrior_17,1.843718821,"[723.4615836477556, 1826.557051923525, 2777.476995931591, 3667.207488099369]",0.041699219,8.756454132,3.254292321,2.711910267,2.169528214,89.68237572,501.2859221,0.136610503,0.044868622,-0.005866212,-9.676515,735.4934692,0.001262133,human_w
human_warrior_18,5.25414966,"[679.5907426833039, 1865.4607919697166, 2717.6599323594946, 3411.0714978714004]",0.08452213,5.821003104,3.806515097,3.235537832,0.951628774,87.80872622,412.8852127,0.142965897,0.05822532,-0.003254605,-6.1838346,1296.640324,0.002676154,human_w
human_warrior_19,5.616961451,"[1110.9216577713753, 2269.767439192192, 3243.3301516583992, 4269.603293450976]",0.084004552,9.094605919,3.026547386,2.848515187,0.890160996,100.8747322,494.0145985,0.126941964,0.049937579,-0.029506733,-5.8043714,1174.271412,0.059611231,human_w
human_warrior_2,4.388571429,"[854.0475213300732, 1940.2265530329928, 2936.77888409596, 4016.5194936304015]",0.100591077,5.579459627,3.41796875,2.734375,0.227864583,110.7116242,507.4213941,0.133485633,0.033601831,-0.035077186,-7.096895,1286.268889,0.021078176,human_w
human_warrior_20,3.454603175,"[656.4662820992428, 1714.719900569448, 2650.4300387143935, 3464.1564236159206]",0.092560429,5.992916938,4.052563867,3.184157324,1.736813086,103.6452411,351.1975979,0.129327903,0.047166133,-0.007596853,-6.72588,1264.389222,0.003321105,human_w
human_warrior_21,2.758004535,"[813.6934601718848, 1815.9610856655945, 2794.4970940544617, 3656.9908772348435]",0.071617319,8.491505135,3.625809846,2.900647877,0.725161969,102.1465223,513.9025871,0.208706874,0.038196432,-0.017571541,-4.527953,1106.969497,0.006010361,human_w
human_warrior_22,1.959818594,"[863.1063262372841, 1917.640138979739, 2932.558361497946, 3704.5421668262957]",0.083633961,7.428732773,4.08201046,3.061507845,3.061507845,89.13241056,499.9238231,0.128869382,0.031995108,-0.008728002,-6.965766,1277.552275,0.001949204,human_w
human_warrior_23,6.130068027,"[633.7096215909045, 1725.7433181290762, 2626.132859854499, 3550.849617457372]",0.106447155,5.794734479,2.610085227,1.794433594,2.446954901,116.1164309,522.139941,0.162150937,0.044336427,-0.004903645,-13.997302,1395.310934,0.003879591,human_w
human_warrior_24,3.193378685,"[787.8909113093549, 1885.6206209149884, 2799.074858823864, 3508.2938243292774]",0.088651353,7.130397816,2.818331582,1.878887721,0.939443861,97.17418095,31.89768928,0.095460543,0.039230284,-0.00426984,-9.497778,1199.305791,0.001770213,human_w
human_warrior_25,3.091791383,"[1166.1165291684238, 2280.8316437200506, 3404.762734762416, 4217.450679483833]",0.089789092,5.860691662,3.881245049,2.910933787,2.5874967,95.10322449,494.2579965,0.162128616,0.060213439,-0.004641897,-6.2240314,1473.256763,0.002326319,human_w
human_warrior_26,2.374693878,"[697.5403777043643, 1712.0466226397732, 2734.172759686385, 3536.344006325008]",0.120425326,8.826521637,1.684427638,1.684427638,1.263320729,117.1601053,101.7801114,0.144985129,0.026391084,-0.016898632,-19.332798,1445.651453,0.006427481,human_w
human_warrior_27,4.252789116,"[881.9388364549046, 1908.157068857729, 2883.826675137914, 3631.75400203071]",0.122110118,5.226951428,3.527097063,2.351398042,1.881118434,91.42328667,327.6682746,0.1357935,0.039009318,-0.003707607,-8.333265,1653.551052,0.002252574,human_w
human_warrior_28,4.223764172,"[797.1882653552858, 1782.7767360200426, 2780.9232855022574, 3476.568435999065]",0.084652408,6.167679062,4.261601563,2.367556424,1.183778212,94.06670326,105.5006936,0.17498703,0.050055238,-0.011543371,-5.310486,1268.980056,0.006434399,human_w
human_warrior_29,3.14984127,"[737.591184596893, 1910.9988080335247, 2776.8215934472883, 3627.5546289911176]",0.14997056,7.389777037,4.762144729,2.857286837,2.222334207,92.42506528,56.97303615,0.124223832,0.030332957,-0.011150461,-7.482683,2138.199571,0.00431263,human_w
human_warrior_3,5.050340136,"[538.237837986666, 1562.1247104506933, 2361.286302274745, 3475.9919755373116]",0.068406411,9.536270853,6.138200431,4.752155172,0.198006466,106.624004,323.5049756,0.127818139,0.024752367,-0.066635739,-6.6400642,1025.592881,0.046407443,human_w
human_warrior_30,3.58521542,"[714.3929591291263, 1890.4279303978415, 2748.8708233982825, 3566.741957638822]",0.077091734,5.680829993,2.789232676,3.068155944,1.673539606,120.5979363,473.1447494,0.153677699,0.05310812,-0.006406656,-7.309931,1244.96645,0.002823544,human_w
human_warrior_31,3.846439909,"[654.5206850159908, 1805.5132309303851, 2638.515553262801, 3550.653254067818]",0.130874082,5.016125176,4.419671281,3.119767963,1.039922654,105.3122147,401.1174529,0.110431283,0.025501071,-0.006825698,-7.059143,1928.648579,0.003479697,human_w
human_warrior_32,3.715827664,"[643.0017086560033, 1755.6583513102332, 2628.979021282487, 3563.943038669579]",0.047041804,8.592061812,3.229428564,1.883833329,2.422071423,105.8580567,59.51744193,0.147175683,0.037423061,-0.011421629,-6.75411,693.275518,0.004891803,human_w
human_warrior_33,3.846439909,"[639.1943125895708, 1739.6307059991143, 2635.7794596129206, 3571.314089727333]",0.097894508,7.377998191,4.419671281,3.379748626,2.079845309,124.3461095,422.7095344,0.120256036,0.034453159,-0.014298375,-6.6378007,1317.352074,0.00658648,human_w
human_warrior_34,4.191247166,"[588.1787064110214, 1559.7322405285718, 2425.5675979696143, 3410.1068252158507]",0.091197989,5.774232163,4.056071935,2.147332201,0.238592467,99.47483763,389.3995078,0.150814485,0.029823985,-0.041455873,-6.4552584,1087.30779,0.023347758,human_w
human_warrior_35,3.2369161,"[842.1558231194244, 1924.6169850521092, 2841.7165456832095, 3702.0907525511284]",0.040192522,7.409514068,4.634040407,4.016168353,1.235744108,102.2772911,510.8129857,0.153531778,0.065060867,-0.012608654,-5.8091264,761.583252,0.006284651,human_w
human_warrior_36,2.88861678,"[736.8175710466973, 1756.5539488219486, 2704.68019897688, 3584.317950348208]",0.082730469,6.986114423,5.19279681,3.808050994,2.077118724,93.87192264,503.1735581,0.159328624,0.041566344,-0.021463666,-5.109387,1243.154883,0.008823147,human_w
human_warrior_37,3.338503401,"[753.7118215000844, 1918.5573453191225, 2694.553592034862, 3634.0391201511998]",0.073940701,6.604506008,4.493031217,2.995354145,1.497677072,92.814124,496.9961635,0.147663403,0.054151422,-0.007597828,-5.8730884,1156.811523,0.003603027,human_w
human_warrior_38,1.846666667,"[648.564720343674, 1587.4553258625817, 2637.476259415079, 3481.3060566654262]",0.1230896,8.542297553,3.249097473,2.166064982,2.166064982,123.7829283,58.92989018,0.089862478,0.024042038,-0.026690945,-13.747184,1466.27655,0.006034915,human_w
human_warrior_39,1.932018141,"[523.7163216566712, 1564.6000652299251, 2544.852459013625, 3333.8728455841015]",0.075166248,8.930791715,4.658341353,3.105560902,0.517593484,98.7629327,44.77152371,0.103461365,0.025919538,-0.032977479,-10.751656,962.4572754,0.008611766,human_w
human_warrior_4,4.144807256,"[538.7906910890848, 1591.9304928848576, 2462.205855082857, 3546.945097880506]",0.068343008,9.777197669,4.584049107,3.136454652,0.241265742,107.0954146,374.0978498,0.129816626,0.033807883,-0.046706776,-7.4853067,902.108884,0.022407135,human_w
human_warrior_40,1.574693878,"[509.90205796403126, 1515.7864364491502, 2543.0163790714705, 3479.192863850001]",0.074283375,8.742979018,5.080352514,2.540176257,1.270088129,96.60627097,517.3416234,0.114049802,0.033154597,-0.0454843,-9.349519,992.5856646,0.00886706,human_w
human_warrior_41,2.697369615,"[584.3323174354225, 1536.8328255547126, 2603.7963916264757, 3365.8902552505206]",0.138475728,9.770950157,3.707315433,2.965852346,0.741463087,101.3565294,91.43706338,0.108202303,0.027071926,-0.031178829,-17.974335,1516.342398,0.010963124,human_w
human_warrior_42,6.108027211,"[634.8111092737852, 1613.2865686719995, 2661.844223814015, 3302.940340636826]",0.119495739,10.46912808,2.946941685,2.783222702,1.30975186,99.28906047,104.3290249,0.109916808,0.027233481,-0.032025071,-17.094032,1353.737016,0.025440904,human_w
human_warrior_43,8.518684807,"[631.1266759140843, 1570.9795861604882, 2593.3788617967257, 3391.938741062815]",0.117537413,9.818411722,4.695560513,3.521670384,1.291279141,108.8117891,113.5521964,0.109124353,0.031828853,-0.032337302,-15.045437,1311.88253,0.036699484,human_w
human_warrior_44,4.179591837,"[893.1101903627507, 1916.2560924806605, 2905.117201243469, 3878.5196788941857]",0.140163696,8.952386088,5.502929687,2.87109375,2.87109375,162.9194891,254.5500195,0.140749855,0.028677003,-0.001408639,-24.224821,1786.185148,0.001120096,human_w
human_warrior_45,4.051882086,"[576.009413527961, 1663.5522926066988, 2446.439377543768, 3427.3527319294963]",0.098816964,6.652467818,4.935977794,3.208385566,0.24679889,111.9473922,208.6871909,0.140017373,0.033825873,-0.066511074,-4.06598,1318.078125,0.035710822,human_w
human_warrior_46,4.005442177,"[622.5070745033235, 1668.4492158745575, 2591.316768051831, 3470.2025355159367]",0.081054688,6.778383903,3.245584239,1.747622283,0.499320652,94.9150055,324.2141141,0.110879676,0.028934033,-0.02467926,-7.6579165,1084.875135,0.01209414,human_w
human_warrior_47,6.606122449,"[804.8529597948345, 1722.2057687472006, 2627.8151975552814, 3679.0820575591197]",0.133352179,5.847258473,2.421995675,2.119246216,1.210997838,113.625133,357.4195911,0.128160373,0.029271821,-0.005191009,-11.696817,1694.474198,0.004733284,human_w
human_warrior_48,12.19052154,"[638.7221231210316, 1664.34800927687, 2547.893601820293, 3555.31778273062]",0.090489841,6.133124894,2.707021179,2.21483551,0.902340393,92.47399119,422.3028345,0.139191858,0.03071062,-0.00262908,-12.434716,1194.540115,0.004247728,human_w
human_warrior_49,5.46861678,"[608.9734310642217, 1589.7555062606843, 2444.840706300678, 3385.899445102069]",0.087872004,5.805357295,3.291508753,2.742923961,1.462892779,89.51468051,75.15530284,0.132876606,0.02781467,-0.002290079,-11.373923,1193.678516,0.001797585,human_w
human_warrior_5,5.42185941,"[698.7404104560965, 1700.423436947096, 2590.9847961617966, 3466.3073105745702]",0.095688518,8.026066275,1.291069995,0.922192853,0.737754283,126.2334575,502.3869242,0.121675714,0.0274825,-0.051624598,-7.7154255,1198.819674,0.043973081,human_w
human_warrior_50,8.037324263,"[723.7162596587895, 1672.9610042642184, 2514.747513196106, 3378.9222110083992]",0.102491219,9.287744303,1.368614683,0.870936617,2.861648883,139.1835526,524.825674,0.14188684,0.027123844,-0.001609391,-24.334934,1352.496144,0.002187594,human_w
human_warrior_6,2.235555556,"[767.8005498357825, 2000.1547673672608, 2838.156389562096, 3636.0295090909544]",0.043457031,8.8630157,1.789264414,1.34194831,3.131212724,106.5166168,61.91086336,0.129303942,0.050929633,-0.013851605,-7.0270386,840.9048808,0.003828995,human_w
human_warrior_7,4.292018141,"[747.6507516234959, 1824.2542166080304, 2933.0238049273435, 3897.977697219532]",0.141105363,8.498340167,2.795887531,2.329906275,1.86392502,153.3152058,164.174529,0.106145368,0.028435193,-0.025050219,-18.39127,1670.743771,0.015958179,human_w
human_warrior_8,9.969342404,"[643.9731516475342, 1605.4670061675338, 2611.4607781618947, 3481.7649237035666]",0.145687227,12.57536901,4.313223306,2.908918044,1.203690225,111.0653754,99.72635205,0.091130719,0.024738777,-0.034692622,-15.980957,1627.209075,0.042837556,human_w
human_warrior_9,7.726666667,"[596.7690024748778, 1606.378089305644, 2577.107639210191, 3378.160194712705]",0.12021543,12.15458062,4.529767041,3.235547886,1.42364107,113.490362,96.68381604,0.108848975,0.029201615,-0.040795418,-14.735695,1417.117557,0.038076725,human_w
